title,company,location,link,salary
AI Architect,KlearNow.ai,"Hybrid remote in Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=540aea2333415d3b&bb=N49T50mwipxvgxP-QBcUBShOqj3VkfZJRWV9p_mq6zx7ZuZpi_J5LdykKijLMQPQ&xkcb=SoB567M3GymuReWHM50ObzkdCdPP&fccid=ccdb80a8fb2b867e&vjs=3,Full-time
MERN Stack Developer,Searchurcollege,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=b55e6da6ddc32efe&bb=w_D3OoXdYk5cNTTMnbcaJPS8CQiQWN8teK_6ACnQ3UIqMZkrIhlU4X6JR-RPfkfH&xkcb=SoAv67M3GymuRe2HM50KbzkdCdPP&fccid=a9dfdaecb9e80779&cmp=Searchurcollege&ti=Developer&vjs=3,"From ₹15,000 a month"
Senior Project Leader - android kotlin,R Systems,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=eea5dee189848238&bb=w_D3OoXdYk6KaTDThrjGaWOi8SSBHEfkoefakcUYONNcUiTo01Qx7IHahuJbIeGU&xkcb=SoCI67M3GymuRe2HM50PbzkdCdPP&fccid=ce4e7195ecb293be&vjs=3,
RPA UiPath Developer,Coforge Ltd.,"Greater Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=b2dd8d89c8369983&bb=55OiUSZPufCLqqLm0wZ8qPxd7ut1uGA_LozyD116-boPaoMFHonhUzE0Ue4HGxDO&xkcb=SoA667M3GymtqswHFR0PbzkdCdPP&fccid=5e6e46282ff9fe8f&vjs=3,
Software Engineer - Core Infrastructure,Eightfold.AI,"Hybrid remote in Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=7fa810696250e3f3&bb=toqqZxG0i6lMBKdsCB3MFQnan8eIa3BSDoxSVfDp-G7WchbX0kcGVX9CxVvWYkpb&xkcb=SoDE67M3GymtqvQHFR0KbzkdCdPP&fccid=181504b42c0a09a7&vjs=3,
Team Lead (VR/AR/MR),AtkinsRéalis,"Remote in Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=25716e6afb756c76&bb=toqqZxG0i6kP_AZXLceCAELpOhHtU3PGuo35UR79rwv0h9BMkXe2U_O4uEF6pa8s&xkcb=SoBj67M3GymtqvQHFR0PbzkdCdPP&fccid=203ce39d572786ea&vjs=3,Full-time
"R&D Engineer, Senior, SW/FW - Senior - G11209",SCALABLE Network Technologies,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=5723f3236f6b5c41&bb=e2NPKSGnP1xqbmL-xP4hcdGytNPzaFtNeEHJg79d14JyuLy0fkcnxjTLfx8V71mL&xkcb=SoA167M3GymtqvwHFR0LbzkdCdPP&fccid=d072500b76ca23c2&vjs=3,Full-time
"IT Engineer,Software,Advanced",SCALABLE Network Technologies,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=f4d0f1852fa49ad6&bb=e2NPKSGnP1zNAFey-GrzYCcrX0W1hEmVcRBypKa9v5NBXmiRlChBcZUkB8AwCX3m&xkcb=SoAc67M3GymtqvwHFR0JbzkdCdPP&fccid=d072500b76ca23c2&vjs=3,Full-time
Lead Software Developer(Java),S&P Global,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=171b03ea026c7bf7&bb=e2NPKSGnP1xiLt_gZaJ0v0MvWQ5V7CJampIJbCgZiHlCOpa_Fw9TkcvZxWQUj0vq&xkcb=SoAm67M3GymtqvwHFR0PbzkdCdPP&fccid=b716e44d2c6283e7&vjs=3,
Database Administrator,S&P Global,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=d14f902bc06eb2af&bb=MEbDLk5oCDJbbN4wZKz_T6qPhU_NbZSxcndod0dgy36hhK5iXH38xA-br9xoe-xs&xkcb=SoC767M3GymtquQHFR0LbzkdCdPP&fccid=b716e44d2c6283e7&vjs=3,
ODOO Developer,itForte,"Remote in New Delhi, Delhi",https://in.indeed.com/rc/clk?jk=b9fc59280db54e36&bb=MEbDLk5oCDJIOZU3h_3srAEqP7D_eh4P4LM0CI3UR4Gl3iOeypqFpCbAGSiS_GNl&xkcb=SoCo67M3GymtquQHFR0PbzkdCdPP&fccid=5ef4d3df18d56a80&vjs=3,Full-time
"IT Engineer,Software,Advanced - Advanced - G11979",SCALABLE Network Technologies,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=bbb801553dbf8c1d&bb=MEbDLk5oCDKakBOudX-CcM9IDBknW7ZbLJIx1yj9QfBweFmtCLlds1eQu_MOXMc9&xkcb=SoDc67M3GymtquQHFR0DbzkdCdPP&fccid=d072500b76ca23c2&vjs=3,Full-time
Senior Engineer (Security),Eightfold AI,"Hybrid remote in Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=62bc35e19f32a059&bb=MEbDLk5oCDJx51b95iB04tpNCBhubNyFbwJIKkyRwXcoQ2H5KzLjuN71mQ0S2kRe&xkcb=SoD167M3GymtquQHFR0BbzkdCdPP&fccid=181504b42c0a09a7&vjs=3,
Senior Engineer (Security),Eightfold.AI,"Hybrid remote in Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=80af729fd0ad8028&bb=y4gZIRWLYJySbj3EOoa1eOi639E2xKcy0uOwAR8QO5lsXvlM_1b1WOi88Vifrewu&xkcb=SoBK67M3GymtquwHFR0KbzkdCdPP&fccid=181504b42c0a09a7&vjs=3,
"Technical Lead/Senior Manager, Software Engineering",Bain & Company,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=e9b8c61814d496da&bb=y4gZIRWLYJwgAqcIpGslvAXN7nywgkBjoZpCelH3A3GbC_zzc1w-0MBZ0TyYGnGn&xkcb=SoDt67M3GymtquwHFR0PbzkdCdPP&fccid=48270b2eee62c2c6&vjs=3,Full-time
Senior Team Lead,Mothersonsumi INfotech & Designs,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=c781501a04d4d41d&bb=y4gZIRWLYJzAwIvpTmR_kQi5moITFexhc7vKxO1U0mPyafkVMj33YQ9wrQmlLnKj&xkcb=SoDE67M3GymtquwHFR0NbzkdCdPP&fccid=faafb1e3608f262f&vjs=3,
Manager,EXL,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=86c477b2fd2f66cd&bb=yUBMGSV-JhPiN4hrompz-kFgrewpekUjyN_PUizQci3OOfBeNdvXRq2Whf6kmpzZ&xkcb=SoD867M3GymtqpQHFR0KbzkdCdPP&fccid=e3e300fc88f0e813&vjs=3,"₹15,00,000 - ₹26,00,000 a year"
Python Developer,Onsumaye,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=a1bd7fa2e1619208&bb=yUBMGSV-JhOfMXbuAXS6mQ8vxbl3OyycRhhHG7X17reFtSYbppqIq0P87hnCI7rs&xkcb=SoBb67M3GymtqpQHFR0PbzkdCdPP&fccid=b03020b272f069d6&vjs=3,
AI/ML Developer,Ajath Infotech,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=09e43de6ef389c87&bb=a6pR0cv16UZb5y82sZ8UE_IUbAHAMxu2xcNrfeocrnNvYCfjZq93KV620JHa6fXb&xkcb=SoC967M3Gyms_N2HFB0KbzkdCdPP&fccid=c5250dd36d1aec0d&vjs=3,
Senior Engineer,Mothersonsumi INfotech & Designs,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=fd42adbdd75a64f9&bb=lp38XIsXg4SThKWCw-drZxCGlPKvLg-W3pZEWO7RFabGjjTkGJRGexjERgbzvIrS&xkcb=SoAz67M3Gyms_MWHFB0KbzkdCdPP&fccid=faafb1e3608f262f&vjs=3,
MERN Stack Developer,Infytabs Technologies Pvt. Ltd.,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=bc45826e91b73fd9&bb=aIgIIgLjlWbhf71HNMpBGtrC-WCRgVGCrMsiUV45Kx0-Uxg7znV2y4d--TCUlcUZ&xkcb=SoDC67M3Gyms_M2HFB0LbzkdCdPP&fccid=b36058f3e1444212&cmp=Infytabs-Technologies-Pvt.-Ltd.&ti=Developer&vjs=3,"₹4,00,000 - ₹8,00,000 a year"
Manager,EXL,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=8af767b5f21188ee&bb=fTCgk5SfV8MBcVpF-NoM7ZT4OFdmARYhZbbyVQ6Ahcn9LPAjarW8oBcxKrzS4xnp&xkcb=SoCb67M3Gyms_PWHFB0LbzkdCdPP&fccid=e3e300fc88f0e813&vjs=3,"₹15,00,000 - ₹25,00,000 a year"
BACKEND DEVELOPER with JAVA/ Python /AWS,itForte,"Remote in New Delhi, Delhi",https://in.indeed.com/rc/clk?jk=586571adcd445c3b&bb=fTCgk5SfV8M6nhANnMAoo2tDIMQaD1hHE6fgTqnWe8UD3yEhJ-eIbEv2OUiwE-Pe&xkcb=SoAG67M3Gyms_PWHFB0IbzkdCdPP&fccid=5ef4d3df18d56a80&vjs=3,Full-time
Senior Manager,EXL,"Hybrid remote in Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=84b999f82de5afea&bb=eIA7pDI6l5xA6GRBdAGkIiSwd9oNbH-32TxF_FmrV4rA4h0fqWQJ9dGaTvvJA0Er&xkcb=SoDe67M3Gyms_P2HFB0LbzkdCdPP&fccid=e3e300fc88f0e813&vjs=3,"₹20,00,000 - ₹30,00,000 a year"
Sr. IT Specialist – Serverless Compute Developer,Lummus Technology,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=0e9eb60d9ff7fce2&bb=eIA7pDI6l5yfc7xhUWqqDt5kHMNwnUvxKFNRBgxZ9rjqLtWeNOaXFlH0kxFpoj1N&xkcb=SoDN67M3Gyms_P2HFB0PbzkdCdPP&fccid=2ddb8a517398f97b&vjs=3,Full-time
Senior Web Developer with Ruby/Java/Python and MySQL/MongoDB skills,itForte,"New Delhi, Delhi",https://in.indeed.com/rc/clk?jk=d0192dd770c47fd2&bb=JXmMsZKKtROnEzjI5497cSxLZ5ZzBLwJ9ea3rkye6ZtfiyIkPKBnaFQMGIguY45n&xkcb=SoBQ67M3Gyms_OWHFB0LbzkdCdPP&fccid=5ef4d3df18d56a80&vjs=3,Full-time
GCP Engineer,Fractal Analytics,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=ac0608f4ed5bb191&bb=JXmMsZKKtRO_CniAlAl6Bie-3nkBFH5F6IXZHOtUPU24PkCYRcWsACVCzrrSFNQe&xkcb=SoB567M3Gyms_OWHFB0JbzkdCdPP&fccid=82a5852c691fe3de&vjs=3,Full-time
Technical Lead,Brambles Group,"Hybrid remote in Delhi, Delhi",https://in.indeed.com/rc/clk?jk=fa77de0e2d0e0dd2&bb=kOJ7kJzDzj2T2wtzsyBfjyOebXjuKpk4UEmbHKFHcKBErm0FeAZLtYAx49qopnLp&xkcb=SoAV67M3Gyms_O2HFB0LbzkdCdPP&fccid=2cec2a0193a3674a&vjs=3,Full-time
FULLSTACK DEVELOPER,itForte,"Remote in New Delhi, Delhi",https://in.indeed.com/rc/clk?jk=811134b68840359f&bb=kOJ7kJzDzj2QkSBZt8ccKTR0c9ETZJXbwI6W2FZKx0u8ECYCMO8H-ZOATDEo9jiI&xkcb=SoA867M3Gyms_O2HFB0JbzkdCdPP&fccid=5ef4d3df18d56a80&vjs=3,Full-time
Team Lead - (Mean/Mern Stack Developer),Paxcom India,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=912182f5b19edc21&bb=3GNasOuOltp0ZV-PvY5HTn2xfEwh1DinI_EdqIjzNfX1a1GEHyldvivh9SRaaODN&xkcb=SoCj67M3Gyms_JWHFB0LbzkdCdPP&fccid=0963aa5c8f6d9b08&vjs=3,Full-time
Lead Assistant Manager,EXL,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=66e01f7c74091105&bb=3GNasOuOltopw6gGWSfT83GcGWRtaG4fFwrGF-7JVVZfb-maXkk2_kD-tUlYSFPa&xkcb=SoAE67M3Gyms_JWHFB0ObzkdCdPP&fccid=e3e300fc88f0e813&vjs=3,"₹10,00,000 - ₹20,00,000 a year"
Senior Python Web Applications Developers,itForte,"New Delhi, Delhi",https://in.indeed.com/rc/clk?jk=30e055d10e6c3c84&bb=yXnA0cqX-RlTF8VVtUqKYHmAlb04axRmWa32q4e_OcdDP41YzB5oH9yHgqJLMdlK&xkcb=SoDm67M3Gyms_J2HFB0LbzkdCdPP&fccid=5ef4d3df18d56a80&vjs=3,Full-time
Senior Manager - Senior Developer,Genpact,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=c9695b67a5b4800e&bb=yXnA0cqX-RkMjZMYsogpVaeqF2nv45rydeZ7N_5M9e_SVirRLw085y0YDba5liHz&xkcb=SoDP67M3Gyms_J2HFB0JbzkdCdPP&fccid=afe30394bfba1470&vjs=3,Full-time
Technical Architect,TMI Group,"New Delhi, Delhi",https://in.indeed.com/rc/clk?jk=3385568ccb24e958&bb=hxyXsgDdR0QGjPJfzUE8vqjuWeTPaI6DR_5EolaWa58FzxHaFhmBxfw4DeqgRRvB&xkcb=SoBn67M3GymsCFwHmB0LbzkdCdPP&fccid=1ce56304d31bb98b&vjs=3,"₹25,00,000 - ₹40,00,000 a year"
"Java Full Stack Software Engineer, Associate",BlackRock,"Hybrid remote in Gurgaon, Gurugram, Haryana",https://in.indeed.com/rc/clk?jk=d8eef8e744b5350d&bb=07TxL071WLrKOOnoT73Y8PYSOSV0s1G5A_91g1tsnnBV1l-vAKG8bgsSz16gthpe&xkcb=SoBd67M3GymsCEQHmB0KbzkdCdPP&fccid=58c732f14833248a&vjs=3,
Manager,EXL,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=9d809b0f686808cc&bb=07TxL071WLqqcIOKdqQpnH4ghSrFG1rM4mTWMNWJGErH6n1wNyeIcxRFdHCkCFbZ&xkcb=SoB067M3GymsCEQHmB0IbzkdCdPP&fccid=e3e300fc88f0e813&vjs=3,"₹15,00,000 - ₹26,00,000 a year"
Lead Assistant Manager,EXL,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=0b3b761eb05dafe0&bb=-Mw1JQf5NCpCBQu0fKc0XAjwXm6O8uxoeKlPtg79HTGSOeNpZ25OCzHI1N1SKXL_&xkcb=SoCs67M3GymsCEwHmB0LbzkdCdPP&fccid=e3e300fc88f0e813&vjs=3,"₹10,00,000 - ₹18,00,000 a year"
LAMP Web Developer,itForte,"New Delhi, Delhi",https://in.indeed.com/rc/clk?jk=c0ad509eaee074a5&bb=-Mw1JQf5NCqDD4CJo_Y-UUJgZJ5a7PSLQ3gRDQOorApAoyUHYTp_F1aIlyGOhB26&xkcb=SoCF67M3GymsCEwHmB0JbzkdCdPP&fccid=5ef4d3df18d56a80&vjs=3,Full-time
Lead Assistant Manager,EXL,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=ac0d67a11c580def&bb=-Mw1JQf5NCpdEs-ow3StsavMEIdBckx7Keeb3OQQBPiO1diBLeofnOLxNubKSCXQ&xkcb=SoC_67M3GymsCEwHmB0PbzkdCdPP&fccid=e3e300fc88f0e813&vjs=3,"₹7,50,000 - ₹15,00,000 a year"
Big Data Engineer,itForte,"New Delhi, Delhi",https://in.indeed.com/rc/clk?jk=0acb786b5f740198&bb=-Mw1JQf5NCoiWMQ-iEAyZOhWRLGlcOleqOUs7yzBnADojyraDPd0U9_2ddmAVE6c&xkcb=SoCW67M3GymsCEwHmB0NbzkdCdPP&fccid=5ef4d3df18d56a80&vjs=3,Full-time
Google BigQuery Application Developer,Accenture,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=1253b8f43dfc4b6d&bb=VpoLzcTIb72bwfwS53fAYCO0wt9oe9-jvg2M9Gcq1akNOOdNbDnluB-yvGRtnkPU&xkcb=SoBB67M3GymsCHQHmB0KbzkdCdPP&fccid=a4e4e2eaf26690c9&vjs=3,Full-time
Cloud Engineer III,Insight Enterprises,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=908ba0b3d2eaf7a1&bb=VpoLzcTIb70zSp2JZout5ypaPxhcB2PuxcHNcZjOCJOpTtU1VkK0N4ZOxgEqWSdq&xkcb=SoBo67M3GymsCHQHmB0IbzkdCdPP&fccid=69247daab4a84a92&vjs=3,
MongoDB Developer,itForte,"Remote in New Delhi, Delhi",https://in.indeed.com/rc/clk?jk=e5d890f092c08142&bb=VpoLzcTIb712R4ynhdlpmBRcACihc34Q_2L5tJExZLyl22orWpxHyfxWsPbQI3Qx&xkcb=SoDP67M3GymsCHQHmB0NbzkdCdPP&fccid=5ef4d3df18d56a80&vjs=3,Full-time
Database Administrator,S&P Global,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=1af3255e6e271eed&bb=VpoLzcTIb72DSuQxWOp2vQ2EloEBPyYDyx6BlF54YKVoCv7nVnTRWvbBVravpiiI&xkcb=SoC767M3GymsCHQHmB0BbzkdCdPP&fccid=b716e44d2c6283e7&vjs=3,
Big Data Developer with strong Hadoop expertise,itForte,"New Delhi, Delhi",https://in.indeed.com/rc/clk?jk=2779795e298d1aa8&bb=FkHZTS0Ne0p3bMEialQ2cjJ1B6hDYH_tbsBiiOlw_U31VMGPrdXiwRyyV6auVAPL&xkcb=SoAE67M3GymsCHwHmB0KbzkdCdPP&fccid=5ef4d3df18d56a80&vjs=3,Full-time
Python Developer,Super Ad Media Pvt Limited,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=9916edb9ef9a4b30&bb=FkHZTS0Ne0qgBCeBK5MhvYmIMX4P0dsOgx495fsrSamxY-HDQVo4sCFbP9C2mL_9&xkcb=SoCj67M3GymsCHwHmB0PbzkdCdPP&fccid=7e492b800083b88d&cmp=Super-Ad-Media-Pvt-Limited&ti=Python+Developer&vjs=3,"₹8,90,337.06 - ₹9,00,000.00 a year"
Automation Developer,Airtel India,"Gurgaon, Gurugram, Haryana",https://in.indeed.com/rc/clk?jk=e6777695f779d6c7&bb=FkHZTS0Ne0rkAlRfsswmfDbElZSFydDYNZe7QVMUFd3msVEueRrJnXgpD85AK9kg&xkcb=SoCK67M3GymsCHwHmB0NbzkdCdPP&fccid=bb95ccf807a8406a&vjs=3,
SAP Business One Consultant,itForte,"New Delhi, Delhi",https://in.indeed.com/rc/clk?jk=feaab06ebeb90e02&bb=1ejknx4q23h95zebKpKGyPBP8z8SU0CeaOHRSZs_MmwMcY1iv6-BYEgaK4kvTr_3&xkcb=SoCK67M3GymsCGQHmB0KbzkdCdPP&fccid=5ef4d3df18d56a80&vjs=3,Full-time
Python Developer,NR Consulting - India,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=8ccd541f96ac3cbd&bb=ykkSWvL-dh8swBN7zBQ2chnP_Ul7UuVZyS3AXNXGXZZ1o7nPDIijemRs2RpPt-xV&xkcb=SoA467M3Gymrrx2ytp0JbzkdCdPP&fccid=3800c35bb29ac508&vjs=3,
PySpark Application Developer,Accenture,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=ab1ed2ea91f65ae5&bb=Ki66sRO8sVv9zDIPnHkgoHibwp-ZfQE19XINf1qhMezd5sHKvSIQJjRw_JzLLS_R&xkcb=SoAr67M3GymrrwWytp0KbzkdCdPP&fccid=a4e4e2eaf26690c9&vjs=3,Full-time
Data Scientist,Birdeye,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=9ce457bab0d5da1b&bb=Ki66sRO8sVuA1F2-fCsqL7ImQYJYIM04xvB0dDR83gZcWyfOzqCAsUaufp_YCh1L&xkcb=SoCM67M3GymrrwWytp0PbzkdCdPP&fccid=ff467b7d92ae66c5&vjs=3,
Senior Manager,EXL,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=34fcf1dbd2e96c51&bb=590Xv3L0IxKIfknaFN1__A76H8CcmdTerFe4rJwrKNcQLnpmZRa3kvwi_MPWUQu9&xkcb=SoDz67M3Gymrrw2ytp0JbzkdCdPP&fccid=e3e300fc88f0e813&vjs=3,"₹13,00,000 - ₹30,00,000 a year"
Data Engineer,Irdeto,"Remote in New Delhi, Delhi",https://in.indeed.com/rc/clk?jk=85e521b4a7fc1033&bb=590Xv3L0IxI3PXwoUpgoaO3EmgOhohbcWI6cWsky99OR2pn2zsfF6NI0XfTza3fE&xkcb=SoDJ67M3Gymrrw2ytp0PbzkdCdPP&fccid=46c644705d3bbe7a&vjs=3,
Google BigQuery Application Developer,Accenture,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=836d57c3742f2810&bb=590Xv3L0IxJUD-tPjApUePlYXaKIC4yfnCXY1B_ILKE5nNpHYQeVtDPnNAWlNLvM&xkcb=SoDg67M3Gymrrw2ytp0NbzkdCdPP&fccid=a4e4e2eaf26690c9&vjs=3,Full-time
Performance Tester,The Marcom Avenue,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=210f4e56d08d78cd&bb=9oG8l9yG-_OITLrIAhlbRWWm-MHccuA8Zog2Q5R3Fv_l-FqjX8Tt4b-tmxZslCI1&xkcb=SoA367M3GymrrzWytp0KbzkdCdPP&fccid=3e983f3834aa1557&vjs=3,
Lead Assistant Manager,EXL,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=3e10ad68a24f9f2d&bb=9oG8l9yG-_OPp7rqtnbi7XPmabH5cD4J3tvEs3D9Pnu2fgqj54H5Ua_JbqDKOdBr&xkcb=SoAe67M3GymrrzWytp0IbzkdCdPP&fccid=e3e300fc88f0e813&vjs=3,"₹6,00,000 - ₹12,00,000 a year"
Senior Executive,EXL,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=641f0c137c996a6b&bb=9oG8l9yG-_OUcxKeTNu_aSdswMsLYOy7wiTnFMm3QzbAsRAyxnsDJCf2pJWoxqyA&xkcb=SoAk67M3GymrrzWytp0ObzkdCdPP&fccid=e3e300fc88f0e813&vjs=3,"₹2,00,000 - ₹6,00,000 a year"
Software Engineer – Full Stack Developer,Gram Vaani Community Media Pvt. Ltd.,"Remote in New Delhi, Delhi",https://in.indeed.com/rc/clk?jk=04b16278266dfa60&bb=DmYAbQ4HyrCl7_cqaEFYfbursSrvhtzMDPuHS2z3bgaruZ-eapRTH99Y7JPj8AMe&xkcb=SoDG67M3Gymrrz2ytp0LbzkdCdPP&fccid=f603ad88eeb57b39&vjs=3,Full-time
Python Developer,Fuevation Technology Solutions Pvt Ltd.,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=3d13bb2dd59bf2fe&bb=DmYAbQ4HyrB0seV5DcjqtCoFG5WmmYDmhfBR2rYWHieTIGFW9B6QJ76Bj3IeS5JE&xkcb=SoBb67M3Gymrrz2ytp0IbzkdCdPP&fccid=4032b3577fd320d0&cmp=Fuevation-Technologies-LLP&ti=Python+Developer&vjs=3,"₹4,00,000 - ₹6,00,000 a year"
Python Developer,Planify,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=1142b1ab7fc3aa51&bb=DmYAbQ4HyrAjw_HC99tsJ3Jqopkaoa20G8Rgnzc17lUB-rGKzc6knd0cFBT03oEa&xkcb=SoBh67M3Gymrrz2ytp0ObzkdCdPP&fccid=04e9565d8f928e9e&vjs=3,
Senior Software Engineer - Python,Experience hiring,"Greater Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=82afad3e285408a9&bb=5SkqZdxlV67nR7br_rMXh3y3C_Uzyigw87ivbpfWBjfUihGjfkkBthmidJ12hxhx&xkcb=SoBI67M3GymrryWytp0LbzkdCdPP&fccid=9c5ae63c4cea5a8b&cmp=Experience-hiring&ti=Senior+Software+Engineer&vjs=3,"₹8,00,000 - ₹15,00,000 a year"
Sr. Software Developer C++,Transaction Network Services,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=f00b635841065170&bb=5SkqZdxlV66hlxc2N2F8fVMJNhOiWdUv6zXcQZtcZTe8YY9mB7C4yxbPtELQuOUL&xkcb=SoBh67M3GymrryWytp0JbzkdCdPP&fccid=dcce7a0c9a34f673&vjs=3,Full-time
Software Engineer_Database,RMSI,"Gautam Budh Nagar, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=869e87e7588771fc&bb=jhQkdMEKUD0p00zjhMI1_6jRwAGyAJj_0sP8F720MH0MLerQPCq_5fyjkKR-cvEE&xkcb=SoAN67M3Gymrry2ytp0LbzkdCdPP&fccid=55936fd4c73e5a94&cmp=RMSI&ti=Software+Engineer&vjs=3,"₹5,00,000 - ₹7,00,000 a year"
Senior Analytics Engineer,Mastercard,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=f5011f7e4eda9a12&bb=vDJfKKo-b4DsJB2_ewa3-jmu1cN4SSRxS86AlDsgpL_o3yOwh9Y7RO0KB5GP4Lpp&xkcb=SoDA67M3GymqmxR87Z0PbzkdCdPP&fccid=10b5c722d846df43&vjs=3,Full-time
Performance Test Engineer,SpeckyFox,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=e60e87ef02c6b7fb&bb=0lVeQOI7f_ZAL-pQVBU0r7ByNBwku-9A26-Mv4CakcPO54SBixYD5-BkORgGjOIT&xkcb=SoAL67M3Gymqmxx87Z0IbzkdCdPP&fccid=d0c50c6b4fc51d90&vjs=3,
TypeScript+Node.js Developer,Looper Development Services Private Limited,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=cde23295d04a4746&bb=0lVeQOI7f_ZIvZ00_fzyQiDiYetbc9R-L2VZImQ-pxMMrZMvTGciRhX3yqwsfHAj&xkcb=SoCs67M3Gymqmxx87Z0NbzkdCdPP&fccid=87787b63dedf3594&cmp=looper-Development-Services-Private-Limited&ti=Developer&vjs=3,Full-time
BI Manager - Visualisation,Razor Group GmbH,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=3505cd99a1c52bc9&bb=FadQcJGyEATsJdWnqDymX9NWK4o1JEhnkrUKzlkz_082UbnMJ2VXO07_t6faxnAi&xkcb=SoC_67M3GymqmwR87Z0ObzkdCdPP&fccid=34e8af27bd7fec1f&vjs=3,Full-time
Lead Assistant Manager,EXL,"Hybrid remote in Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=9ad7ce8203c9dfe7&bb=zTMRgZTF14zDdOzWla6JyJnVufCMkdlO4TNLYcKhbSfkeLwPYVGhuUW1thWi3VKa&xkcb=SoBd67M3Gymqmwx87Z0LbzkdCdPP&fccid=e3e300fc88f0e813&vjs=3,"₹8,00,000 - ₹15,00,000 a year"
Software Development Engineer in Test,Planify,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=212af42fd645b320&bb=zTMRgZTF14xJ1lbYEETz147KMJS7GdQA-0g5YV7IuO0R-KR5KvJ-biylGaSRp8V_&xkcb=SoDA67M3Gymqmwx87Z0IbzkdCdPP&fccid=04e9565d8f928e9e&vjs=3,
"(Worldpay) ETL Developer 6-9 years(Scala, AWS, Apache Spark)",FIS Global,"Gurgaon, Haryana",https://in.indeed.com/rc/clk?jk=1b4efaa7093974cc&bb=zTMRgZTF14w_0QNnrdUYiDEEDO24HzvpkJFHG22jBcu5oG8Qs3PkgklOPMoPTiiU&xkcb=SoBn67M3Gymqmwx87Z0NbzkdCdPP&fccid=74e36d81c894b4b7&vjs=3,Full-time
Python Django Developer,vinove,"Noida, Uttar Pradesh",https://in.indeed.com/rc/clk?jk=5bba94c223040652&bb=cQDUgVF-crgTg17cVJ2OyGIOuwBsesOQfYxr31Ase5SS9jmXAOAEQal9UHE5tVp1&xkcb=SoCw67M3GymqmzR87Z0KbzkdCdPP&fccid=7b3c779784e45fc1&vjs=3,"₹3,60,000 - ₹7,20,000 a year"
